Distance,CostPerNight,Label
7.564489324653832,954.5430556103513,Hotel 105
5.381025353167085,908.1033230733154,Hotel 106
6.533124357349167,723.0922976436763,Hotel 107
6.277430522129196,943.5671210544814,Hotel 108
5.89515837698021,728.5551605242644,Hotel 109
3.658443153045374,719.6832572024565,Hotel 110
5.8501730012508295,870.7805222054183,Hotel 111
6.849485200696509,706.4595410719045,Hotel 112
10.044728523728676,1044.8506451337946,Hotel 113
5.831011833283127,294.5573965327175,Hotel 114
6.2002320322127025,994.2562796159394,Hotel 115
3.5855731776168103,489.8935475057946,Hotel 116
5.941553880860053,626.2673722919035,Hotel 117
7.554946217156176,849.9776986327012,Hotel 118
6.192243482860758,812.6034208227574,Hotel 119
7.52052324794694,665.2152488295438,Hotel 120
4.673379783176843,581.8277999697086,Hotel 121
8.422863311087259,1080.1499798544896,Hotel 122
5.869214644156006,659.8500890233098,Hotel 123
4.508683906782975,478.95063601554904,Hotel 124
6.236198859015639,1283.2406544478808,Hotel 125
4.008584530724132,756.2608720587253,Hotel 126
3.6053124923012962,745.4563042973065,Hotel 127
8.984587041557234,888.916506749393,Hotel 128
8.848822771440709,698.8380119482515,Hotel 129
6.086408610725177,582.4063208880418,Hotel 130
7.9353175296915115,915.7807072572913,Hotel 131
7.483147038425955,1200.9483120490268,Hotel 132
5.676970912256105,651.4909807634419,Hotel 133
8.604673161629211,963.272249093151,Hotel 134
5.17313928367238,493.6924235187433,Hotel 135
5.346696179671245,854.8674994979037,Hotel 136
10.744860270448747,818.9569625500251,Hotel 137
6.463214593549599,799.2212255084116,Hotel 138
3.2382538363099265,607.44309286493,Hotel 139
9.846255564841279,498.37004202449384,Hotel 140
8.287122798778924,690.8049433376442,Hotel 141
6.698650013813645,1008.741297613294,Hotel 142
7.4155660818366425,670.6383230816015,Hotel 143
6.988915807309894,818.8726120744494,Hotel 144
6.322770709865067,585.7151531770076,Hotel 145
3.3084740974588236,978.121660298549,Hotel 146
8.574250014889458,591.6873815221861,Hotel 147
4.103058665646769,895.7238171376398,Hotel 148
7.704096330715092,751.4564384529453,Hotel 149
6.068891142123962,603.9770037010032,Hotel 150
5.828086641909172,887.0971153466808,Hotel 151
7.179031239669971,854.2928555221991,Hotel 152
9.083978108606226,518.8234263132279,Hotel 153
4.443634977476673,1085.4880995952503,Hotel 154
5.346798093979029,404.69440615925544,Hotel 155
6.394079682698044,1064.308781754976,Hotel 156
5.696423057196336,945.2594790334931,Hotel 157
5.146898001261364,705.4113223887248,Hotel 158
5.816416075691418,755.8773213833942,Hotel 159
2.9519976468213063,949.6609918063822,Hotel 160
6.235109672523362,1022.2081068007112,Hotel 161
6.657987211421044,594.6023861233385,Hotel 162
5.956124852920054,652.3775121881014,Hotel 163
4.039664208966325,633.089716163507,Hotel 164
8.85468667052249,646.0465935895367,Hotel 165
3.9462846284938244,609.5870816045677,Hotel 166
8.357832772833326,713.2861785100959,Hotel 167
5.507420345457449,1123.733568146568,Hotel 168
8.059284795318227,905.8145918851485,Hotel 169
8.432951907887267,791.7120088697749,Hotel 170
4.182301670409704,707.4942033396076,Hotel 171
3.9625880317537394,633.7211492388998,Hotel 172
7.1225511301186195,507.6011736661604,Hotel 173
3.3684338874768365,926.0641265400225,Hotel 174
8.468520311343973,862.6055213548951,Hotel 175
3.807166435686426,1173.4381484866728,Hotel 176
9.595122431248694,777.372684925439,Hotel 177
1.8965872533655084,513.0890116368454,Hotel 178
5.04631027806194,605.224286360676,Hotel 179
4.710577869219039,741.7138161151756,Hotel 180
8.313140137756978,708.0513865989655,Hotel 181
4.011399497233235,548.3398303551438,Hotel 182
5.615929233960634,953.082823889561,Hotel 183
10.715061952566835,892.2584261566501,Hotel 184
7.564878142490444,606.2482967509574,Hotel 185
4.746792187401073,762.1040956110813,Hotel 186
11.429373269268876,697.9566482984787,Hotel 187
7.820216109816139,843.300534248692,Hotel 188
5.180232201619688,833.557205521614,Hotel 189
4.238427075022526,466.6703054953115,Hotel 190
9.801788506272905,399.2064255995659,Hotel 191
3.5661120946951037,988.3996342415932,Hotel 192
5.321086420200645,530.5774641245571,Hotel 193
7.693755921654468,970.4257327978819,Hotel 194
4.57663829742698,932.0709309266192,Hotel 195
7.638141200496775,653.1004715950921,Hotel 196
2.9487284376059524,697.2646745395488,Hotel 197
8.153937534177256,621.3017892602727,Hotel 198
7.067465527095756,980.6140789645134,Hotel 199
1.988649648218809,476.593857939048,Hotel 200
5.647934081195395,378.6439735284133,Hotel 201
8.566643371514058,232.3410728034291,Hotel 202
