Distance,CostPerNight,Label
1.4737895942450523,743.7982339897914,Hotel 45
1.2041147653511715,721.704737858944,Hotel 46
1.595041499480307,746.0678712265606,Hotel 47
1.880130811986735,727.9632560661112,Hotel 48
1.8917667457459908,690.7262740918908,Hotel 49
2.2530430022523698,707.7767020870992,Hotel 50
0.7951202033922344,764.2135059763663,Hotel 51
0.25466604342788557,803.349979106572,Hotel 52
1.5217393063598275,747.0002410546036,Hotel 53
1.3187794310514267,776.5819342395572,Hotel 54
1.7123713001741274,738.2743291267013,Hotel 55
1.6923268181897546,766.8289013319425,Hotel 56
1.4374615547944405,710.760313662532,Hotel 57
2.0970130057667333,780.0804183956839,Hotel 58
2.1401776372700096,784.856532657567,Hotel 59
2.5301187883875365,719.9360324653729,Hotel 60
1.9702674589435425,755.182003157475,Hotel 61
1.5172227855309908,712.6536947839759,Hotel 62
1.4711502058639745,701.8687842116954,Hotel 63
1.206018132185502,727.5426080555993,Hotel 64
1.3868296957751856,775.0008558914691,Hotel 65
2.313930791143818,762.0870069600644,Hotel 66
2.015534019918178,822.7655802018047,Hotel 67
0.8863679449691464,781.4440577783856,Hotel 68
1.619122575284094,751.4439842945654,Hotel 69
2.038484383544314,716.9848911737934,Hotel 70
1.457752958320782,635.2987929919045,Hotel 71
1.6715298454228487,730.5320591149634,Hotel 72
1.7407877693345783,816.2891114775001,Hotel 73
2.248099426585502,716.8293072476613,Hotel 74
1.1972473567575106,683.1812101676753,Hotel 75
2.3638982755013993,771.2485496519289,Hotel 76
1.485388470215013,718.2262869317011,Hotel 77
1.9563978895437915,727.3868561017953,Hotel 78
1.6332810893372915,742.4325182696442,Hotel 79
1.9550540274540342,772.4845774208982,Hotel 80
0.7371821094014877,735.9756124936124,Hotel 81
1.371716744817972,776.4612185099039,Hotel 82
1.9900687179266816,794.2992343282831,Hotel 83
1.1748184263181232,794.9283103349516,Hotel 84
2.1200886525037133,716.6344754295649,Hotel 85
1.1683449457942103,707.1163938511525,Hotel 86
1.3584321396797323,769.7700382996276,Hotel 87
1.6023820432217573,713.8915282070061,Hotel 88
1.4570216604772925,783.4337226953953,Hotel 89
1.5256796119056428,816.3043504779083,Hotel 90
2.4504471265682266,661.4610502586168,Hotel 91
0.7650872935748056,780.7092305460701,Hotel 92
1.4673036610390016,726.6219661145527,Hotel 93
1.4381981412122373,707.841708042432,Hotel 94
1.109441414122326,768.595499184567,Hotel 95
0.7513820748098183,711.1100162189897,Hotel 96
1.8346976704387226,727.2051638593442,Hotel 97
2.5526400931053637,727.3141734901069,Hotel 98
1.9979023540726555,809.3355602375439,Hotel 99
2.050023904391649,734.667037357111,Hotel 100
1.4579854395377119,855.5094228991492,Hotel 101
2.4615638912103197,686.2519543648486,Hotel 102
2.042367149189836,737.6135535056749,Hotel 103
2.321558209259578,662.9237151644454,Hotel 104
2.6737930558674208,749.5167452997325,Hotel 105
1.2932848209180952,685.082549738411,Hotel 106
1.9838293824228774,790.604620673048,Hotel 107
1.766866381773939,806.8129635998536,Hotel 108
2.3673244955726167,779.5262095949638,Hotel 109
1.5500580080531758,810.2235137627099,Hotel 110
0.9013281230753245,748.0235199330517,Hotel 111
2.217653228556914,842.6744743434815,Hotel 112
1.3532011071976253,807.0655993822718,Hotel 113
2.758593130685779,747.126802366152,Hotel 114
1.5703945149847565,737.5576719333878,Hotel 115
1.1866980468502684,752.1854677614956,Hotel 116
1.2045708252597,720.7467497571151,Hotel 117
1.5693576305322994,797.5512241223456,Hotel 118
1.8549073075805564,755.4038700443106,Hotel 119
2.809077771363289,759.814122239904,Hotel 120
1.457685334272906,739.1964102714884,Hotel 121
2.2364880867256005,745.1627958814837,Hotel 122
1.5402309218030164,697.9981083103459,Hotel 123
1.674662503453411,813.8447682620487,Hotel 124
1.9684042312020535,774.4241679690117,Hotel 125
1.654063096006392,736.7601808764026,Hotel 126
0.0,709.5552492157755,Hotel 127
1.284417102824361,746.291712961965,Hotel 128
2.348656732774221,760.0525916822758,Hotel 129
1.5748492266728435,790.9252359360288,Hotel 130
1.3452563382917715,788.685274627054,Hotel 131
2.212205692860177,736.3689468457881,Hotel 132
0.8915280236737759,808.7593524191234,Hotel 133
1.3302716050501617,694.3038098898645,Hotel 134
1.4625432503127076,779.3545744100797,Hotel 135
0.8271185243647059,806.1898589333624,Hotel 136
2.511182130932169,822.872105142174,Hotel 137
1.6664300388696827,646.5459631091225,Hotel 138
1.8887365542890437,774.1538685169004,Hotel 139
2.1057158277718147,831.6969388223475,Hotel 140
1.1271709766957443,681.3971028626124,Hotel 141
1.9844506810024098,730.6389521231639,Hotel 142
1.002146132681033,750.7246618734066,Hotel 143
2.2461467603893084,783.8885705460734,Hotel 144
1.909535300124194,724.9345617574983,Hotel 145
1.521602152681294,707.2610240807356,Hotel 146
1.0596067687556312,678.3270202325531,Hotel 147
1.8707867596064887,861.8965218709819,Hotel 148
1.4192427280640265,724.5321890495858,Hotel 149
2.151168290407303,802.4775061320129,Hotel 150
1.362494588440791,690.8547596195729,Hotel 151
1.3366740449178112,775.3763187332011,Hotel 152
2.6862150676121868,766.3986844962315,Hotel 153
1.6158036483873994,761.4647502358281,Hotel 154
0.8095634590774816,713.5202170749577,Hotel 155
0.9593798356808039,709.0226882045546,Hotel 156
2.071780699694731,734.3606796931363,Hotel 157
1.295058050404922,770.0487452391286,Hotel 158
2.037254530261867,806.0207141519618,Hotel 159
1.7472289518274735,766.3775968773375,Hotel 160
1.580692677466267,708.0882321529771,Hotel 161
2.519125885935777,759.7147396970184,Hotel 162
2.1435625037223645,709.5812892392718,Hotel 163
1.301630691136233,717.3418372609539,Hotel 164
1.0257646664116926,785.5903981431351,Hotel 165
1.9260240826787731,749.5235534719615,Hotel 166
1.3532427565760097,686.5254187721157,Hotel 167
1.3672090576316336,767.6191494828358,Hotel 168
1.7947578099174928,775.2326577392749,Hotel 169
1.1109087443691683,833.0314687575378,Hotel 170
2.857343317317219,736.1486059333448,Hotel 171
1.3366995234947572,662.8330453985392,Hotel 172
1.5985199206745113,827.7366392974692,Hotel 173
1.4241057642990835,797.9743136170985,Hotel 174
1.2867245003153407,738.0122744559064,Hotel 175
1.4541040189228545,750.6287742045738,Hotel 176
0.7379994117053261,799.0746918103207,Hotel 177
1.5587774181308403,817.211470558903,Hotel 178
1.6644968028552611,710.31004038956,Hotel 179
1.4890312132300139,724.7538219057506,Hotel 180
1.0099160522415813,719.9318728996019,Hotel 181
2.2136716676306225,723.1710922561094,Hotel 182
0.9865711571234561,714.0562142598671,Hotel 183
2.270994527151556,691.3653004370321,Hotel 184
2.0894581932083316,739.9809884862492,Hotel 185
1.3768550863643618,842.5928358953671,Hotel 186
2.014821198829557,788.1130918300123,Hotel 187
2.3987806078121734,756.0026150900849,Hotel 188
2.1082379769718163,759.5874460761689,Hotel 189
1.045575417602426,738.5329946936271,Hotel 190
0.9906470079384349,720.08973116845,Hotel 191
1.7806377825296549,688.5597372752653,Hotel 192
0.8421084718692091,793.1754754937308,Hotel 193
2.117130077835993,777.3108241974489,Hotel 194
0.9517916089216065,855.0189809803933,Hotel 195
2.006937632676771,707.7782241653242,Hotel 196
0.47414681334137754,689.9316967679365,Hotel 197
1.2615775695154845,712.9655154488942,Hotel 198
1.1776444673047592,747.087897887519,Hotel 199
0.39400402610813146,689.1198244011742,Hotel 200
0.6944298455978561,665.7279673609263,Hotel 201
1.0970456228571557,645.1869781459252,Hotel 202
1.4560468368062196,611.2236947250166,Hotel 203
1.8060070549828486,570.8274067948608,Hotel 204
1.9038568512421605,543.7982360982755,Hotel 205
2.192936043344586,517.930486044244,Hotel 206
